name,platform,post_sum_6m,like_count_post_6m,comment_count_post_6m,share_count_post_6m,view_count_post_6m,video_post_sum_6m,like_count_video_6m,comment_count_video_6m,share_count_video_6m,view_count_video_6m,short_post_sum_6m,like_count_short_6m,comment_count_short_6m,share_count_short_6m,view_count_short_6m,live_post_sum_6m,like_count_live_6m,comment_count_live_6m,share_count_live_6m,view_count_live_6m,follower_count_processed,live,post,short,video,total_post_sum_1m,total_post_sum_2m,total_post_sum_3m,total_post_sum_4m,total_post_sum_5m,total_post_sum_6m,advertise_total_post_sum_1m,advertise_total_post_sum_2m,advertise_total_post_sum_3m,advertise_total_post_sum_4m,advertise_total_post_sum_5m,advertise_total_post_sum_6m,social_vol_1m,social_vol_2m,social_vol_3m,social_vol_4m,social_vol_5m,social_vol_6m,impute,avg_post_voice_1m,avg_post_voice_2m,avg_post_voice_3m,avg_post_voice_4m,avg_post_voice_5m,avg_post_voice_6m,max_value,min_value,scaled_voice_m1,scaled_voice_m2,scaled_voice_m3,scaled_voice_m4,scaled_voice_m5,scaled_voice_m6,mean,stdev
jessicaicawu,ig,28.0,32661.0,610.0,0.0,0.0,0.0,37.0,0.0,0.0,179.0,4.0,5118.0,86.0,0.0,38822.0,0.0,35.0,0.0,0.0,415.0,8000.0,17000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,132.0,186.0,423.0,140.0,6.0,601.0,true,33.0,31.0,70.5,23.333333333333332,1.0,100.16666666666667,100.16666666666667,1.0,0.32268907563025206,0.30252100840336132,0.70084033613445373,0.22521008403361342,0.0,1.0,0.42521008403361343,0.80791228817040461
多多|yang1214.h,ig,28.0,32661.0,610.0,0.0,0.0,0.0,37.0,0.0,0.0,179.0,4.0,5118.0,86.0,0.0,38822.0,0.0,35.0,0.0,0.0,415.0,8000.0,17000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,132.0,186.0,423.0,140.0,6.0,601.0,true,33.0,31.0,70.5,23.333333333333332,1.0,100.16666666666667,100.16666666666667,1.0,0.32268907563025206,0.30252100840336132,0.70084033613445373,0.22521008403361342,0.0,1.0,0.42521008403361343,0.80791228817040461
kitty0717|ANGEL|小天使,ig,28.0,32661.0,610.0,0.0,0.0,0.0,37.0,0.0,0.0,179.0,4.0,5118.0,86.0,0.0,38822.0,0.0,35.0,0.0,0.0,415.0,8000.0,17000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,132.0,186.0,423.0,140.0,6.0,601.0,true,33.0,31.0,70.5,23.333333333333332,1.0,100.16666666666667,100.16666666666667,1.0,0.32268907563025206,0.30252100840336132,0.70084033613445373,0.22521008403361342,0.0,1.0,0.42521008403361343,0.80791228817040461
采0 |_cailin_0929,ig,28.0,32661.0,610.0,0.0,0.0,0.0,37.0,0.0,0.0,179.0,4.0,5118.0,86.0,0.0,38822.0,0.0,35.0,0.0,0.0,415.0,8000.0,17000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,132.0,186.0,423.0,140.0,6.0,601.0,true,33.0,31.0,70.5,23.333333333333332,1.0,100.16666666666667,100.16666666666667,1.0,0.32268907563025206,0.30252100840336132,0.70084033613445373,0.22521008403361342,0.0,1.0,0.42521008403361343,0.80791228817040461
Albee 艾兒比|Albee|l_albee|,ig,28.0,32661.0,610.0,0.0,0.0,0.0,37.0,0.0,0.0,179.0,4.0,5118.0,86.0,0.0,38822.0,0.0,35.0,0.0,0.0,415.0,8000.0,17000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,132.0,186.0,423.0,140.0,6.0,601.0,true,33.0,31.0,70.5,23.333333333333332,1.0,100.16666666666667,100.16666666666667,1.0,0.32268907563025206,0.30252100840336132,0.70084033613445373,0.22521008403361342,0.0,1.0,0.42521008403361343,0.80791228817040461
Ivy|dolphin_08.17,ig,28.0,32661.0,610.0,0.0,0.0,0.0,37.0,0.0,0.0,179.0,4.0,5118.0,86.0,0.0,38822.0,0.0,35.0,0.0,0.0,415.0,8000.0,17000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,132.0,186.0,423.0,140.0,6.0,601.0,true,33.0,31.0,70.5,23.333333333333332,1.0,100.16666666666667,100.16666666666667,1.0,0.32268907563025206,0.30252100840336132,0.70084033613445373,0.22521008403361342,0.0,1.0,0.42521008403361343,0.80791228817040461
文馨,ig,28.0,32661.0,610.0,0.0,0.0,0.0,37.0,0.0,0.0,179.0,4.0,5118.0,86.0,0.0,38822.0,0.0,35.0,0.0,0.0,415.0,8000.0,17000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,132.0,186.0,423.0,140.0,6.0,601.0,true,33.0,31.0,70.5,23.333333333333332,1.0,100.16666666666667,100.16666666666667,1.0,0.32268907563025206,0.30252100840336132,0.70084033613445373,0.22521008403361342,0.0,1.0,0.42521008403361343,0.80791228817040461
好圓好亮好點星,fb,29.0,71259.0,743.0,100.0,0.0,25.0,64926.0,2781.0,1406.0,40773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179000.0,48000.0,40000.0,213000.0,129000.0,5.0,7.0,8.0,17.0,10.0,9.0,2.0,3.0,5.0,8.0,4.0,3.0,579.0,702.0,520.0,563.0,785.0,604.0,false,115.8,100.28571428571429,65.0,33.117647058823529,78.5,67.111111111111114,115.8,33.117647058823529,1.0,0.81236279372306708,0.38560045532157083,0.0,0.54887592487194081,0.41113324479858349,0.526328736452527,0.78535642402549144
小銘小玄夫夫日常,fb,29.0,20070.0,561.0,299.0,0.0,4.0,2407.0,107.0,32.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97000.0,22000.0,12000.0,212000.0,83000.0,0.0,7.0,5.0,4.0,8.0,9.0,0.0,6.0,3.0,4.0,6.0,8.0,195.0,79.0,137.0,211.0,154.0,187.0,true,0.0,11.285714285714286,27.4,52.75,19.25,20.777777777777779,52.75,0.0,0.0,0.21394719025050779,0.519431279620853,1.0,0.36492890995260663,0.39389152185360715,0.4153664836129291,0.75414189680601473
楊家寧 Dora,ig,29.0,1261.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,200.0,4000.0,24000.0,2000.0,77000.0,,3.0,3.0,5.0,3.0,8.0,9.0,1.0,2.0,3.0,3.0,4.0,5.0,14.0,4.0,10.0,116.0,10.0,8.0,false,4.666666666666667,1.3333333333333333,2.0,38.666666666666664,1.25,0.88888888888888884,38.666666666666664,0.88888888888888884,0.1,0.011764705882352941,0.029411764705882353,1.0,0.0095588235294117654,0.0,0.19178921568627449,0.88904230033983245
喬喬 ᴊᴏᴊᴏ,ig,29.0,70994.0,774.0,0.0,0.0,0.0,73.0,1.0,0.0,367.0,4.0,7551.0,85.0,0.0,53508.0,0.0,44.0,0.0,0.0,515.0,17000.0,12000.0,8000.0,84000.0,,5.0,6.0,7.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,302.0,244.0,613.0,363.0,266.0,808.0,true,60.4,40.666666666666664,87.571428571428569,60.5,44.333333333333336,134.66666666666666,134.66666666666666,40.666666666666664,0.20992907801418439,0.0,0.49898682877406281,0.21099290780141847,0.03900709219858161,1.0,0.32648598446470789,0.83638450796199648
栗栗子|c_chestnut31|貪玩愛吃‘’栗栗子|chestnut1991,ig,29.0,68005.0,767.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,5.0,6536.0,65.0,0.0,32308.0,0.0,45.0,0.0,0.0,516.0,10000.0,11000.0,2000.0,81000.0,,5.0,6.0,6.0,7.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,190.0,0.0,469.0,219.0,92.0,768.0,true,38.0,0.0,78.166666666666671,31.285714285714285,15.333333333333334,128.0,128.0,0.0,0.296875,0.0,0.61067708333333337,0.24441964285714285,0.11979166666666667,1.0,0.37862723214285721,0.82158431425492284
小狼|mr_xiaolang,ig,29.0,68005.0,767.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,5.0,6536.0,65.0,0.0,32308.0,0.0,45.0,0.0,0.0,516.0,10000.0,11000.0,2000.0,81000.0,,5.0,6.0,6.0,7.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,190.0,0.0,469.0,219.0,92.0,768.0,true,38.0,0.0,78.166666666666671,31.285714285714285,15.333333333333334,128.0,128.0,0.0,0.296875,0.0,0.61067708333333337,0.24441964285714285,0.11979166666666667,1.0,0.37862723214285721,0.82158431425492284
👋政祐&小捷👫美食｜旅遊｜咖啡｜甜點|ju0921_bonnie1220,ig,29.0,62734.0,740.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,5.0,6225.0,67.0,0.0,31809.0,0.0,43.0,0.0,0.0,499.0,10000.0,12000.0,2000.0,81000.0,,5.0,6.0,6.0,7.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,181.0,0.0,462.0,208.0,87.0,745.0,true,36.2,0.0,77.0,29.714285714285715,14.5,124.16666666666667,124.16666666666667,0.0,0.29154362416107382,0.0,0.62013422818791941,0.23930968360498561,0.11677852348993288,1.0,0.37796100990731857,0.82664583947047476
vivia1014|丁鎂瑜｜與山有約的瘋狂女子,ig,29.0,67710.0,782.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,6979.0,71.0,0.0,38583.0,0.0,45.0,0.0,0.0,518.0,8000.0,10000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,176.0,0.0,464.0,202.0,49.0,753.0,true,35.2,0.0,77.333333333333329,33.666666666666664,8.1666666666666661,125.5,125.5,0.0,0.28047808764940241,0.0,0.61620185922974768,0.26826029216467462,0.0650730411686587,1.0,0.37166888003541393,0.84008585018925586
Teddy泰迪兒～吃喝玩樂日記|Teddy泰迪兒|amichen|amichen0721|,ig,29.0,67710.0,782.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,6979.0,71.0,0.0,38583.0,0.0,45.0,0.0,0.0,518.0,8000.0,10000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,176.0,0.0,464.0,202.0,49.0,753.0,true,35.2,0.0,77.333333333333329,33.666666666666664,8.1666666666666661,125.5,125.5,0.0,0.28047808764940241,0.0,0.61620185922974768,0.26826029216467462,0.0650730411686587,1.0,0.37166888003541393,0.84008585018925586
金凌 Jinnie|jinnie906|金凌,ig,29.0,67710.0,782.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,6979.0,71.0,0.0,38583.0,0.0,45.0,0.0,0.0,518.0,8000.0,10000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,176.0,0.0,464.0,202.0,49.0,753.0,true,35.2,0.0,77.333333333333329,33.666666666666664,8.1666666666666661,125.5,125.5,0.0,0.28047808764940241,0.0,0.61620185922974768,0.26826029216467462,0.0650730411686587,1.0,0.37166888003541393,0.84008585018925586
阿花花兒|wyt0327,ig,29.0,67710.0,782.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,6979.0,71.0,0.0,38583.0,0.0,45.0,0.0,0.0,518.0,8000.0,10000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,176.0,0.0,464.0,202.0,49.0,753.0,true,35.2,0.0,77.333333333333329,33.666666666666664,8.1666666666666661,125.5,125.5,0.0,0.28047808764940241,0.0,0.61620185922974768,0.26826029216467462,0.0650730411686587,1.0,0.37166888003541393,0.84008585018925586
珍珠muya|muyapakawyan,ig,29.0,48959.0,693.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,5848.0,74.0,0.0,34686.0,0.0,41.0,0.0,0.0,468.0,6000.0,13000.0,0.0,80000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,122.0,0.0,408.0,133.0,0.0,663.0,true,24.4,0.0,68.0,22.166666666666668,0.0,110.5,110.5,0.0,0.22081447963800904,0.0,0.61538461538461542,0.20060331825037708,0.0,1.0,0.33946706887883354,0.88106277043342229
鄭阿妞Niuniu|niuniu.huhu,ig,29.0,48959.0,693.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,5848.0,74.0,0.0,34686.0,0.0,41.0,0.0,0.0,468.0,6000.0,13000.0,0.0,80000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,122.0,0.0,408.0,133.0,0.0,663.0,true,24.4,0.0,68.0,22.166666666666668,0.0,110.5,110.5,0.0,0.22081447963800904,0.0,0.61538461538461542,0.20060331825037708,0.0,1.0,0.33946706887883354,0.88106277043342229
宇晞|87_10.23,ig,29.0,54148.0,719.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,6148.0,72.0,0.0,35093.0,0.0,42.0,0.0,0.0,485.0,6000.0,12000.0,0.0,80000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,131.0,0.0,416.0,143.0,0.0,685.0,true,26.2,0.0,69.333333333333329,23.833333333333332,0.0,114.16666666666667,114.16666666666667,0.0,0.22948905109489048,0.0,0.60729927007299267,0.20875912408759123,0.0,1.0,0.34092457420924571,0.87617384581765978
蝦蝦🍤   台中👣彰化👣全台|shrimp_food_,ig,29.0,68984.0,781.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,6933.0,69.0,0.0,37560.0,0.0,46.0,0.0,0.0,522.0,9000.0,10000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,187.0,0.0,474.0,216.0,73.0,764.0,true,37.4,0.0,79.0,36.0,12.166666666666666,127.33333333333333,127.33333333333333,0.0,0.293717277486911,0.0,0.62041884816753934,0.28272251308900526,0.095549738219895292,1.0,0.38206806282722522,0.8272817720352732
77·玩·美·食本|tung77_food_travel,ig,29.0,68984.0,781.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,6933.0,69.0,0.0,37560.0,0.0,46.0,0.0,0.0,522.0,9000.0,10000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,187.0,0.0,474.0,216.0,73.0,764.0,true,37.4,0.0,79.0,36.0,12.166666666666666,127.33333333333333,127.33333333333333,0.0,0.293717277486911,0.0,0.62041884816753934,0.28272251308900526,0.095549738219895292,1.0,0.38206806282722522,0.8272817720352732
Jeannie 一直玩|Jnie,ig,29.0,72036.0,790.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,7147.0,70.0,0.0,40087.0,0.0,46.0,0.0,0.0,522.0,11000.0,10000.0,3000.0,82000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,215.0,0.0,508.0,254.0,126.0,787.0,true,43.0,0.0,84.666666666666671,42.333333333333336,21.0,131.16666666666666,131.16666666666666,0.0,0.32782719186785264,0.0,0.64548919949174088,0.32274459974587044,0.16010165184243966,1.0,0.40936044049131731,0.80527496455606906
An｜新竹美食x彰化美食x台中美食x旅遊景點|Anns美食旅遊日常Annnnnsfoodie|anns_daily,ig,29.0,68984.0,781.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,4.0,6933.0,69.0,0.0,37560.0,0.0,46.0,0.0,0.0,522.0,9000.0,10000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,187.0,0.0,474.0,216.0,73.0,764.0,true,37.4,0.0,79.0,36.0,12.166666666666666,127.33333333333333,127.33333333333333,0.0,0.293717277486911,0.0,0.62041884816753934,0.28272251308900526,0.095549738219895292,1.0,0.38206806282722522,0.8272817720352732
SIA |s_i_a_0420,ig,29.0,62611.0,756.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,6692.0,72.0,0.0,38288.0,0.0,44.0,0.0,0.0,502.0,8000.0,11000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,168.0,0.0,458.0,192.0,44.0,731.0,true,33.6,0.0,76.333333333333329,32.0,7.333333333333333,121.83333333333333,121.83333333333333,0.0,0.27578659370725034,0.0,0.62653898768809846,0.26265389876880985,0.060191518467852256,1.0,0.37086183310533521,0.84616100257001936
Irisa|Irisa&Paul玩樂誌,ig,29.0,59360.0,746.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,6451.0,70.0,0.0,35527.0,0.0,44.0,0.0,0.0,502.0,6000.0,11000.0,0.0,80000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,140.0,0.0,423.0,154.0,0.0,708.0,true,28.0,0.0,70.5,25.666666666666668,0.0,118.0,118.0,0.0,0.23728813559322035,0.0,0.597457627118644,0.21751412429378533,0.0,1.0,0.34204331450094161,0.87098329248849493
Zi Jin Wu|豬瑾|ivy801011,ig,29.0,62611.0,756.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,6692.0,72.0,0.0,38288.0,0.0,44.0,0.0,0.0,502.0,8000.0,11000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,168.0,0.0,458.0,192.0,44.0,731.0,true,33.6,0.0,76.333333333333329,32.0,7.333333333333333,121.83333333333333,121.83333333333333,0.0,0.27578659370725034,0.0,0.62653898768809846,0.26265389876880985,0.060191518467852256,1.0,0.37086183310533521,0.84616100257001936
冠妤KuanYu|peanutbabo,ig,29.0,62611.0,756.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,6692.0,72.0,0.0,38288.0,0.0,44.0,0.0,0.0,502.0,8000.0,11000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,168.0,0.0,458.0,192.0,44.0,731.0,true,33.6,0.0,76.333333333333329,32.0,7.333333333333333,121.83333333333333,121.83333333333333,0.0,0.27578659370725034,0.0,0.62653898768809846,0.26265389876880985,0.060191518467852256,1.0,0.37086183310533521,0.84616100257001936
張婷筑|Joyce|joyce_zhang312,ig,29.0,57617.0,732.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,4.0,6428.0,74.0,0.0,38328.0,0.0,43.0,0.0,0.0,487.0,8000.0,12000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,160.0,0.0,452.0,183.0,41.0,710.0,true,32.0,0.0,75.333333333333329,30.5,6.833333333333333,118.33333333333333,118.33333333333333,0.0,0.27042253521126763,0.0,0.63661971830985919,0.25774647887323943,0.057746478873239436,1.0,0.37042253521126761,0.851412819336641
Joanne |joanne05170517,ig,29.0,57617.0,732.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,4.0,6428.0,74.0,0.0,38328.0,0.0,43.0,0.0,0.0,487.0,8000.0,12000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,160.0,0.0,452.0,183.0,41.0,710.0,true,32.0,0.0,75.333333333333329,30.5,6.833333333333333,118.33333333333333,118.33333333333333,0.0,0.27042253521126763,0.0,0.63661971830985919,0.25774647887323943,0.057746478873239436,1.0,0.37042253521126761,0.851412819336641
Elena|_elena1218,ig,29.0,52626.0,707.0,0.0,0.0,0.0,25.0,0.0,0.0,53.0,4.0,6166.0,77.0,0.0,38427.0,0.0,41.0,0.0,0.0,472.0,8000.0,13000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,152.0,0.0,446.0,175.0,37.0,688.0,true,30.4,0.0,74.333333333333329,29.166666666666668,6.166666666666667,114.66666666666667,114.66666666666667,0.0,0.26511627906976742,0.0,0.6482558139534883,0.25436046511627908,0.053779069767441859,1.0,0.37025193798449613,0.85766817057873179
黛拉|wenyu_._,ig,29.0,52626.0,707.0,0.0,0.0,0.0,25.0,0.0,0.0,53.0,4.0,6166.0,77.0,0.0,38427.0,0.0,41.0,0.0,0.0,472.0,8000.0,13000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,152.0,0.0,446.0,175.0,37.0,688.0,true,30.4,0.0,74.333333333333329,29.166666666666668,6.166666666666667,114.66666666666667,114.66666666666667,0.0,0.26511627906976742,0.0,0.6482558139534883,0.25436046511627908,0.053779069767441859,1.0,0.37025193798449613,0.85766817057873179
藍文彤|qssa23_tong,ig,29.0,52626.0,707.0,0.0,0.0,0.0,25.0,0.0,0.0,53.0,4.0,6166.0,77.0,0.0,38427.0,0.0,41.0,0.0,0.0,472.0,8000.0,13000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,152.0,0.0,446.0,175.0,37.0,688.0,true,30.4,0.0,74.333333333333329,29.166666666666668,6.166666666666667,114.66666666666667,114.66666666666667,0.0,0.26511627906976742,0.0,0.6482558139534883,0.25436046511627908,0.053779069767441859,1.0,0.37025193798449613,0.85766817057873179
吳娜|oona_oops,ig,29.0,52626.0,707.0,0.0,0.0,0.0,25.0,0.0,0.0,53.0,4.0,6166.0,77.0,0.0,38427.0,0.0,41.0,0.0,0.0,472.0,8000.0,13000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,152.0,0.0,446.0,175.0,37.0,688.0,true,30.4,0.0,74.333333333333329,29.166666666666668,6.166666666666667,114.66666666666667,114.66666666666667,0.0,0.26511627906976742,0.0,0.6482558139534883,0.25436046511627908,0.053779069767441859,1.0,0.37025193798449613,0.85766817057873179
Share J1 life|陳潔瑩|J1,ig,29.0,52626.0,707.0,0.0,0.0,0.0,25.0,0.0,0.0,53.0,4.0,6166.0,77.0,0.0,38427.0,0.0,41.0,0.0,0.0,472.0,8000.0,13000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,152.0,0.0,446.0,175.0,37.0,688.0,true,30.4,0.0,74.333333333333329,29.166666666666668,6.166666666666667,114.66666666666667,114.66666666666667,0.0,0.26511627906976742,0.0,0.6482558139534883,0.25436046511627908,0.053779069767441859,1.0,0.37025193798449613,0.85766817057873179
李盈瑩|ruby_0807,ig,29.0,52626.0,707.0,0.0,0.0,0.0,25.0,0.0,0.0,53.0,4.0,6166.0,77.0,0.0,38427.0,0.0,41.0,0.0,0.0,472.0,8000.0,13000.0,1000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,152.0,0.0,446.0,175.0,37.0,688.0,true,30.4,0.0,74.333333333333329,29.166666666666668,6.166666666666667,114.66666666666667,114.66666666666667,0.0,0.26511627906976742,0.0,0.6482558139534883,0.25436046511627908,0.053779069767441859,1.0,0.37025193798449613,0.85766817057873179
高雄美食May May Food ,ig,29.0,58505.0,727.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,6320.0,72.0,0.0,36633.0,0.0,42.0,0.0,0.0,488.0,9000.0,12000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,170.0,0.0,459.0,196.0,63.0,719.0,true,34.0,0.0,76.5,32.666666666666664,10.5,119.83333333333333,119.83333333333333,0.0,0.28372739916550765,0.0,0.63838664812239221,0.27260083449235045,0.087621696801112661,1.0,0.38038942976356055,0.83776537085231562
艾瑞絲の吃貨日常,ig,29.0,58505.0,727.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,6320.0,72.0,0.0,36633.0,0.0,42.0,0.0,0.0,488.0,9000.0,12000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,170.0,0.0,459.0,196.0,63.0,719.0,true,34.0,0.0,76.5,32.666666666666664,10.5,119.83333333333333,119.83333333333333,0.0,0.28372739916550765,0.0,0.63838664812239221,0.27260083449235045,0.087621696801112661,1.0,0.38038942976356055,0.83776537085231562
Amanda | YenYen|edieamanda,ig,29.0,58505.0,727.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,6320.0,72.0,0.0,36633.0,0.0,42.0,0.0,0.0,488.0,9000.0,12000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,170.0,0.0,459.0,196.0,63.0,719.0,true,34.0,0.0,76.5,32.666666666666664,10.5,119.83333333333333,119.83333333333333,0.0,0.28372739916550765,0.0,0.63838664812239221,0.27260083449235045,0.087621696801112661,1.0,0.38038942976356055,0.83776537085231562
kaihanH.|kaihanhuang,ig,29.0,61770.0,737.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,6563.0,74.0,0.0,39413.0,0.0,43.0,0.0,0.0,488.0,11000.0,12000.0,3000.0,82000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,199.0,13.0,494.0,234.0,115.0,743.0,true,39.8,2.1666666666666665,82.333333333333329,39.0,19.166666666666668,123.83333333333333,123.83333333333333,2.1666666666666665,0.30931506849315071,0.0,0.65890410958904111,0.30273972602739729,0.13972602739726028,1.0,0.40178082191780823,0.82002327315260748
李米。嘟嚕嚕嚕,ig,29.0,63743.0,754.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,6626.0,70.0,0.0,37095.0,0.0,44.0,0.0,0.0,505.0,9000.0,11000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,179.0,0.0,467.0,206.0,68.0,742.0,true,35.8,0.0,77.833333333333329,34.333333333333336,11.333333333333334,123.66666666666667,123.66666666666667,0.0,0.28948787061994607,0.0,0.62938005390835572,0.27762803234501349,0.091644204851752023,1.0,0.38135669362084457,0.832346621008275
愛吃痣_欸今天吃？ 高雄 台中美食,ig,29.0,63743.0,754.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,6626.0,70.0,0.0,37095.0,0.0,44.0,0.0,0.0,505.0,9000.0,11000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,179.0,0.0,467.0,206.0,68.0,742.0,true,35.8,0.0,77.833333333333329,34.333333333333336,11.333333333333334,123.66666666666667,123.66666666666667,0.0,0.28948787061994607,0.0,0.62938005390835572,0.27762803234501349,0.091644204851752023,1.0,0.38135669362084457,0.832346621008275
